COUNTY,EMPLOYMENT,INCOME,LABOR_PARTICIPATION,WEIGHT,SEX,AGE
56000,0,11820,0,2102.56,0,83
56000,1,6000,1,865.76,0,24
56000,1,9000,1,989.44,1,23
56000,1,298000,1,3215.68,0,44
56000,1,5900,1,3339.36,1,40
56000,1,2740,1,3710.4,1,18
56000,-1,9999999,-1,4205.12,1,14
56000,-1,9999999,-1,2720.96,0,12
56000,0,0,0,2720.96,0,93
56000,0,142000,0,865.76,1,66
56000,1,9200,1,989.44,0,39
56000,1,15000,1,1360.48,1,33
56000,1,41000,1,2349.92,0,52
56000,1,14500,1,2226.24,1,48
56000,1,9400,1,2349.92,1,27
56000,-1,9999999,-1,2349.92,0,4
56000,-1,9999999,-1,1855.2,0,0
56000,1,30000,1,2844.64,0,40
56000,1,12000,1,2226.24,1,41
56000,1,2000,1,2349.92,1,16
56000,-1,9999999,-1,2844.64,1,13
56000,1,57200,1,2844.64,0,57
56000,1,17900,1,989.44,0,43
56000,0,9500,0,865.76,1,39
56000,-1,3900,-1,989.44,1,15
56000,-1,9999999,-1,865.76,1,8
56000,0,0,0,865.76,1,30
56000,1,55000,1,989.44,0,57
56000,-1,9999999,-1,865.76,0,2
56000,1,45000,1,3215.68,0,55
56000,1,25000,1,2720.96,1,53
56000,0,28300,0,494.72,1,79
56000,1,9500,1,3215.68,0,22
56000,0,20700,0,2720.96,0,47
56000,0,0,0,2844.64,0,19
56000,1,28000,1,865.76,0,47
56000,1,14000,1,989.44,1,43
56000,1,15000,1,865.76,1,24
56000,0,1200,0,989.44,0,17
56000,1,48000,1,2349.92,0,32
56000,0,3600,0,2844.64,1,28
56000,-1,9999999,-1,3215.68,1,7
56000,-1,9999999,-1,2844.64,1,3
56000,-1,9999999,-1,2720.96,0,1
56000,1,8600,1,3215.68,1,33
56000,1,15600,1,4205.12,0,28
56000,1,32900,1,989.44,0,33
56000,-1,9999999,-1,865.76,0,12
56000,-1,9999999,-1,494.72,1,11
56000,-1,9999999,-1,989.44,0,6
56000,1,24850,1,865.76,1,24
56000,0,4400,0,4081.44,0,49
56000,1,29000,1,989.44,0,46
56000,1,16200,1,865.76,1,45
56000,0,0,0,494.72,0,48
56000,0,3000,1,1360.48,0,21
56000,-1,0,-1,494.72,0,15
56000,-1,9999999,-1,989.44,1,13
56000,0,21800,0,1360.48,0,48
56000,0,0,0,1360.48,1,40
56000,-1,0,-1,1855.2,1,15
56000,1,30000,1,1484.16,0,22
56000,1,22340,1,3710.4,1,46
56000,0,9800,0,3215.68,1,66
56000,1,13900,1,3710.4,1,48
56000,1,17810,1,2844.64,1,41
56000,1,19300,1,989.44,0,36
56000,0,1100,1,865.76,1,26
56000,1,12000,1,865.76,0,47
56000,0,19000,0,989.44,0,65
56000,0,17600,0,865.76,1,64
56000,0,10000,0,2720.96,0,40
56000,1,10000,1,2349.92,1,37
56000,-1,0,-1,4205.12,1,15
56000,-1,9999999,-1,2349.92,1,12
56000,1,28700,1,3215.68,0,28
56000,1,67000,1,2349.92,0,40
56000,-1,9999999,-1,2226.24,0,13
56000,-1,9999999,-1,2349.92,1,11
56000,-1,9999999,-1,3215.68,0,4
56000,-1,9999999,-1,2349.92,0,12
56000,0,0,0,2844.64,1,16
56000,1,29000,1,2349.92,1,41
56000,1,22900,1,4699.84,1,45
56000,1,32000,1,2226.24,1,46
56000,0,39000,1,494.72,0,31
56000,1,5400,1,865.76,1,31
56000,-1,9999999,-1,494.72,0,11
56000,-1,9999999,-1,865.76,1,8
56000,-1,9999999,-1,494.72,0,5
56000,1,30000,1,3834.08,0,38
56000,1,9000,1,3710.4,1,28
56000,1,9400,1,2720.96,0,17
56000,-1,0,-1,3339.36,0,15
56000,-1,9999999,-1,5070.88,1,8
56000,1,60000,1,4205.12,0,49
56000,0,1200,0,989.44,1,76
56000,1,12000,1,3215.68,1,21
56000,-1,9999999,-1,1855.2,0,0
56000,1,24000,1,2349.92,0,24
56000,1,78000,1,2844.64,0,46
56000,0,0,0,2720.96,1,44
56000,0,20860,0,1855.2,0,75
56000,0,21000,0,1360.48,1,72
56000,0,9000,0,1484.16,1,21
56000,0,8100,0,3710.4,0,93
56000,0,2700,0,3339.36,1,81
56000,0,26200,0,2349.92,0,71
56000,0,0,0,2349.92,1,69
56000,1,52700,1,1360.48,1,38
56000,-1,9999999,-1,865.76,1,13
56000,0,35100,0,865.76,0,65
56000,0,5900,0,1855.2,1,69
56000,0,12100,0,865.76,0,88
56000,0,9200,0,2844.64,0,23
56000,1,25400,1,2226.24,1,25
56000,0,19620,0,865.76,1,69
56000,1,30750,1,1978.88,0,23
56000,1,14000,1,2720.96,1,22
56000,1,68280,1,3215.68,0,41
56000,1,33000,1,2844.64,1,43
56000,-1,9999999,-1,3215.68,1,8
56000,-1,9999999,-1,2844.64,1,5
56000,1,58500,1,2720.96,0,55
56000,1,15300,1,3339.36,1,43
56000,1,3360,1,4205.12,0,17
56000,0,28900,0,3339.36,1,68
56000,1,7250,1,2720.96,1,20
56000,1,3700,1,2844.64,0,51
56000,1,12000,1,1484.16,1,28
56000,1,8000,1,865.76,0,25
56000,-1,9999999,-1,989.44,1,2
56000,0,4010,0,4205.12,0,18
56000,0,10000,0,4576.16,0,19
56000,0,32000,0,1360.48,0,32
56000,0,3200,0,2720.96,1,72
56000,1,32300,1,2226.24,0,30
56000,1,20400,1,2844.64,1,30
56000,-1,9999999,-1,2720.96,1,6
56000,-1,9999999,-1,2349.92,0,5
56000,0,14200,0,2349.92,0,40
56000,0,25200,0,2349.92,1,34
56000,-1,9999999,-1,2844.64,0,10
56000,-1,9999999,-1,2720.96,0,6
56000,1,1500,1,1855.2,1,22
56000,1,6500,1,2226.24,0,22
56000,1,9100,1,1855.2,1,60
56000,1,9900,1,2720.96,1,30
56000,-1,9999999,-1,4699.84,1,5
56000,1,30600,1,2844.64,1,46
56000,-1,350,-1,3215.68,0,15
56000,1,42400,1,989.44,0,74
56000,0,4000,0,494.72,1,73
56000,1,36000,1,3215.68,0,36
56000,1,11500,1,3339.36,1,36
56000,-1,9999999,-1,3215.68,1,4
56000,-1,9999999,-1,3710.4,1,0
56000,0,28500,0,1360.48,0,35
12000,1,4004,1,1731.52,0,19
12000,1,148360,1,2349.92,0,65
12000,0,22900,0,3957.76,1,63
12000,1,35000,1,2720.96,0,39
12000,1,31000,1,2349.92,0,51
12000,1,44000,1,2473.6,1,45
12000,0,5000,0,2720.96,0,21
12000,1,38100,1,2720.96,1,57
12000,1,41000,1,1731.52,0,41
12000,1,20800,1,1731.52,0,24
12000,0,28700,0,3339.36,0,76
12000,0,15880,0,2102.56,1,81
12000,1,49200,1,1236.8,0,33
12000,-1,9999999,-1,1236.8,1,6
12000,1,27500,1,1484.16,1,27
12000,0,20600,0,2473.6,0,74
12000,1,30000,1,1855.2,0,34
12000,1,32000,1,3339.36,0,37
12000,1,9000,1,4328.8,1,36
12000,-1,9999999,-1,4205.12,0,10
12000,-1,9999999,-1,4576.16,1,8
12000,-1,9999999,-1,4576.16,1,6
12000,-1,9999999,-1,3339.36,1,3
12000,1,10000,1,2102.56,1,42
12000,-1,9999999,-1,1855.2,1,9
12000,-1,9999999,-1,2102.56,1,10
12000,0,32000,1,2102.56,0,30
12000,1,30000,1,1855.2,1,28
12000,-1,9999999,-1,2102.56,0,5
12000,-1,9999999,-1,2349.92,1,0
12000,1,77000,1,3339.36,0,46
12000,1,59000,1,2102.56,1,44
12000,0,6000,0,1855.2,1,17
12000,0,27900,0,1731.52,0,31
12000,1,55000,1,1855.2,0,33
12000,0,14900,0,1855.2,1,29
12000,-1,9999999,-1,2102.56,0,7
12000,-1,9999999,-1,2102.56,1,3
12000,-1,9999999,-1,1855.2,0,0
12000,1,34200,1,3710.4,0,32
12000,1,32400,1,3339.36,1,31
12000,-1,9999999,-1,3586.72,0,7
12000,-1,9999999,-1,4947.2,1,6
12000,-1,9999999,-1,4823.52,0,4
12000,1,75000,1,2720.96,1,37
12000,1,16000,1,3092.0,0,29
12000,1,8800,1,1360.48,0,21
12000,0,71800,0,2473.6,0,75
12000,0,0,0,2473.6,1,76
12000,0,17350,0,2968.32,1,69
12000,1,22900,1,1607.84,0,43
12000,1,25000,1,2349.92,0,38
12000,0,21000,0,2968.32,0,48
12000,1,16300,1,2473.6,1,38
12000,-1,9999999,-1,2473.6,0,3
12000,1,35000,1,2968.32,0,32
12000,1,4500,1,1236.8,1,33
12000,1,27000,1,3339.36,0,23
12000,1,45000,1,3957.76,0,54
12000,0,2600,0,2968.32,1,52
12000,0,0,0,4576.16,1,31
12000,1,6000,1,3092.0,1,20
12000,0,1000,0,1855.2,1,37
12000,-1,9999999,-1,865.76,1,3
12000,-1,9999999,-1,989.44,1,1
12000,0,6100,0,1855.2,1,42
12000,1,9000,1,2473.6,0,23
12000,0,11700,0,1855.2,1,73
12000,1,25520,1,1484.16,0,23
12000,1,10400,1,1607.84,1,22
12000,1,71000,1,2720.96,0,44
12000,1,25000,1,3092.0,1,37
12000,-1,9999999,-1,2102.56,0,14
12000,1,26300,1,1236.8,0,25
12000,1,910,1,1484.16,1,24
12000,1,32000,1,1484.16,0,41
12000,1,15000,1,1855.2,1,29
12000,1,175200,1,2473.6,0,47
12000,0,0,0,2102.56,1,44
12000,-1,9999999,-1,1855.2,0,13
12000,1,11900,1,2968.32,0,26
12000,1,2600,1,2226.24,1,48
12000,0,20000,0,2968.32,0,31
12000,1,22400,1,1855.2,1,40
12000,-1,9999999,-1,1484.16,0,12
12000,0,2300,1,1484.16,1,59
12000,1,45000,1,371.04,1,32
12000,1,20000,1,247.36,0,34
12000,1,12900,1,3586.72,0,29
12000,1,15000,1,2720.96,1,28
12000,1,30000,1,3957.76,0,50
12000,1,16110,1,3586.72,0,23
12000,0,3400,0,4576.16,1,20
12000,1,10000,1,3710.4,0,31
12000,-1,9999999,-1,4823.52,0,8
12000,-1,9999999,-1,5194.56,0,6
12000,0,0,0,6060.32,1,40
12000,1,1500,1,4205.12,1,19
12000,-1,9999999,-1,4947.2,1,2
12000,0,30000,0,2720.96,0,32
12000,1,42000,1,3957.76,0,30
12000,1,4200,1,3586.72,1,31
12000,-1,9999999,-1,5812.96,0,10
12000,-1,9999999,-1,5812.96,0,9
12000,-1,9999999,-1,4452.48,1,1
12000,1,54500,1,1731.52,0,52
12000,0,0,0,1607.84,1,56
12000,1,28000,1,3339.36,0,23
12000,1,50000,1,2102.56,0,40
12000,0,0,0,2102.56,0,39
12000,0,23800,0,2473.6,0,65
12000,1,60000,1,3092.0,1,64
12000,0,12000,0,2226.24,1,84
12000,0,10800,0,1731.52,1,81
12000,0,136500,0,1731.52,0,76
12000,1,169500,1,2102.56,1,56
12000,0,6300,0,1236.8,0,43
12000,1,9600,1,1236.8,1,49
12000,0,9600,1,2349.92,0,20
12000,0,0,0,989.44,0,25
12000,1,25000,1,865.76,0,32
12000,1,35000,1,618.4,1,34
12000,-1,9999999,-1,371.04,1,10
12000,-1,9999999,-1,865.76,0,2
12000,0,15700,1,2102.56,0,53
12000,1,30230,1,1236.8,1,51
12000,1,19500,1,3710.4,1,25
12000,0,7200,0,1731.52,1,76
12000,1,325000,1,1607.84,1,42
12000,0,3500,0,1484.16,1,57
12000,1,870,1,1236.8,1,19
12000,0,0,0,1855.2,0,17
12000,1,21000,1,1731.52,1,34
12000,1,29000,1,3092.0,0,40
12000,-1,9999999,-1,2720.96,1,9
12000,-1,9999999,-1,2720.96,0,6
12000,-1,9999999,-1,2102.56,0,0
12000,1,39000,1,5194.56,0,42
12000,0,0,0,4205.12,1,39
12000,1,1400,1,3710.4,1,21
12000,1,0,1,2968.32,0,18
12000,-1,9999999,-1,3710.4,1,0
12000,1,13000,1,1731.52,0,21
12000,1,35000,1,2226.24,0,37
12000,0,9600,0,1484.16,1,72
12000,1,15000,1,3586.72,0,23
12000,1,13000,1,2473.6,1,21
12000,0,14360,0,2473.6,0,63
12000,1,1700,1,2102.56,1,42
12000,0,0,0,2102.56,1,17
12000,0,2480,0,1236.8,1,67
12000,0,11180,0,1236.8,0,74
12000,0,3000,0,4328.8,1,23
12000,-1,9999999,-1,3339.36,0,7
12000,-1,9999999,-1,1855.2,1,5
12000,-1,9999999,-1,4205.12,1,1
12000,-1,9999999,-1,3092.0,0,0
12000,1,33000,1,2720.96,0,49
12000,1,27000,1,2720.96,1,45
12000,1,49620,1,1855.2,0,47
12000,1,4800,1,1484.16,1,45
12000,1,4600,1,1607.84,1,21
12000,1,5600,1,1484.16,1,19
12000,0,26000,0,1855.2,0,59
12000,1,33600,1,1855.2,1,51
12000,0,143900,0,2102.56,0,80
12000,0,10900,0,2473.6,1,70
12000,1,37900,1,5070.88,0,43
12000,0,37900,0,3957.76,1,39
12000,-1,9999999,-1,3339.36,0,14
12000,-1,9999999,-1,3463.04,1,12
12000,-1,9999999,-1,3339.36,1,12
12000,0,3600,0,3092.0,1,20
12000,-1,9999999,-1,2720.96,0,2
12000,-1,9999999,-1,2968.32,0,2
12000,0,10000,0,2473.6,0,22
12000,1,30000,1,3957.76,1,35
12000,0,31970,0,1855.2,1,61
12000,0,34180,0,2349.92,0,66
12000,1,57000,1,1731.52,0,57
12000,1,16000,1,1855.2,1,58
12000,1,9000,1,1236.8,0,22
12000,0,26300,0,1607.84,1,86
12000,1,35000,1,3586.72,0,33
12000,1,16000,1,3339.36,1,38
12000,0,0,1,2473.6,0,16
12000,-1,9999999,-1,2473.6,0,8
12000,0,20900,0,1855.2,0,75
12000,1,21000,1,2720.96,0,48
12000,1,12000,1,4205.12,0,50
12000,1,24000,1,5812.96,1,49
12000,1,4000,1,5194.56,0,21
12000,1,4200,1,5441.92,1,18
12000,1,15200,1,4328.8,1,33
12000,-1,9999999,-1,4452.48,1,11
12000,-1,9999999,-1,4947.2,0,9
12000,1,31600,1,1236.8,0,68
12000,1,38000,1,3339.36,1,64
12000,1,41000,1,3710.4,0,35
12000,0,0,0,4452.48,1,31
12000,-1,9999999,-1,3339.36,0,3
12000,1,13500,1,1855.2,1,55
12000,0,44700,0,1484.16,0,62
12000,0,14000,0,1236.8,1,32
12000,-1,9999999,-1,1484.16,0,6
12000,-1,9999999,-1,1607.84,0,5
12000,-1,9999999,-1,1484.16,0,9
12000,1,5000,1,3957.76,0,19
12000,0,13200,0,2226.24,0,51
12000,1,2400,1,2968.32,0,19
12000,0,13600,0,1855.2,0,66
12000,0,16500,0,2968.32,1,56
12000,1,2000,1,2102.56,1,62
12000,0,0,0,2102.56,1,34
12000,1,17000,1,3957.76,0,27
12000,-1,9999999,-1,2720.96,1,1
12000,1,22200,1,3339.36,1,27
12000,-1,9999999,-1,2102.56,1,10
12000,-1,9999999,-1,2473.6,1,7
12000,-1,9999999,-1,2102.56,1,6
12000,1,4000,1,2102.56,0,18
12000,1,3000,1,2102.56,0,18
12000,1,14500,1,2473.6,0,18
12000,1,352000,1,618.4,0,60
12000,0,0,0,865.76,1,57
12000,-1,9999999,-1,1113.12,1,0
12000,1,40000,1,1731.52,0,37
12000,1,15000,1,1855.2,1,38
12000,-1,9999999,-1,1855.2,1,13
12000,-1,9999999,-1,1484.16,1,10
12000,1,30500,1,3092.0,0,46
12000,0,0,0,4823.52,1,53
12000,1,3000,1,4576.16,1,18
12000,1,44500,1,1607.84,0,64
12000,0,0,0,1731.52,1,62
12000,1,16000,1,2968.32,1,49
12000,1,40000,1,2720.96,0,31
12000,0,0,0,3339.36,1,31
12000,-1,9999999,-1,2720.96,1,1
12000,-1,9999999,-1,3092.0,0,0
12000,1,10500,1,2968.32,0,43
12000,1,17000,1,3092.0,1,38
12000,1,52000,1,1855.2,0,36
12000,1,12000,1,2102.56,1,33
12000,-1,9999999,-1,2473.6,1,0
12000,0,40000,1,2473.6,1,41
12000,0,0,0,1236.8,1,18
12000,-1,0,-1,2102.56,0,15
12000,-1,9999999,-1,2473.6,1,13
12000,1,440,1,1607.84,0,41
12000,-1,0,-1,865.76,0,15
12000,0,37100,0,618.4,0,84
12000,0,0,0,618.4,1,80
12000,1,32000,1,2720.96,0,26
12000,1,15300,1,3339.36,1,21
12000,-1,9999999,-1,2473.6,1,3
12000,-1,9999999,-1,2102.56,0,0
12000,0,29100,0,2720.96,0,68
12000,0,9110,0,2349.92,1,72
12000,0,41800,0,4823.52,1,78
12000,1,16000,1,2720.96,1,35
12000,0,850,0,3463.04,0,16
12000,-1,9999999,-1,2349.92,1,14
12000,-1,9999999,-1,1855.2,0,12
12000,0,19700,0,1236.8,0,73
12000,0,10500,0,1484.16,1,65
12000,1,25000,1,1855.2,1,37
12000,-1,9999999,-1,2349.92,1,13
12000,-1,9999999,-1,1855.2,0,10
12000,1,61000,1,1607.84,0,41
12000,1,10000,1,1484.16,1,41
12000,-1,9999999,-1,1484.16,0,13
12000,-1,9999999,-1,1236.8,1,6
12000,1,60000,1,1855.2,0,62
12000,0,860,0,1731.52,1,61
12000,0,7600,0,989.44,0,69
12000,0,6600,0,865.76,1,68
12000,1,8400,1,2720.96,0,57
12000,1,28500,1,2473.6,1,40
12000,0,9300,0,3092.0,0,53
12000,0,0,0,1855.2,0,31
12000,0,0,0,1484.16,0,24
12000,1,16000,1,2720.96,1,41
12000,1,37000,1,1484.16,0,46
12000,1,18000,1,2102.56,0,27
12000,1,7690,1,2844.64,1,31
12000,-1,9999999,-1,2968.32,1,11
12000,1,50000,1,3092.0,0,35
12000,1,15700,1,2720.96,1,38
12000,-1,9999999,-1,2720.96,1,14
12000,0,0,0,3586.72,0,36
12000,0,4300,0,3339.36,1,75
12000,0,10280,0,3957.76,0,78
12000,0,0,0,3834.08,0,24
12000,1,61080,1,618.4,0,64
12000,1,53000,1,618.4,1,59
12000,1,26000,1,865.76,0,34
12000,0,1100,0,2102.56,0,93
12000,0,0,0,989.44,0,44
12000,1,24300,1,2720.96,0,42
12000,1,7900,1,2473.6,1,40
12000,0,0,0,2720.96,0,23
12000,0,3500,0,1607.84,1,85
12000,0,13000,0,2102.56,0,68
12000,0,5400,0,2473.6,1,64
12000,1,24000,1,2226.24,0,56
12000,0,0,0,3339.36,1,50
12000,1,5600,1,3339.36,0,26
12000,0,0,0,2473.6,0,93
12000,0,0,0,2102.56,1,85
12000,0,9400,0,2473.6,0,65
12000,0,4600,0,2720.96,1,74
12000,1,7100,1,618.4,1,21
12000,1,15200,1,618.4,0,50
12000,0,15100,0,494.72,1,64
12000,0,24000,0,618.4,0,44
12000,1,18000,1,1484.16,1,61
12000,1,480,1,1855.2,0,38
12000,1,20000,1,3586.72,0,19
12000,0,5400,0,6184.0,1,85
12000,1,57800,1,1731.52,0,44
12000,1,20100,1,1855.2,1,43
12000,0,6000,0,1607.84,0,17
12000,1,7000,1,2844.64,0,23
12000,0,67800,0,2720.96,0,75
12000,0,1800,0,2720.96,1,70
12000,1,17100,1,2349.92,0,29
12000,1,14000,1,3339.36,1,43
12000,0,0,1,3092.0,0,20
12000,-1,9999999,-1,4823.52,0,4
12000,1,16400,1,3092.0,0,42
12000,0,11800,0,2720.96,0,66
12000,0,0,0,2102.56,1,64
12000,-1,9999999,-1,2226.24,0,12
12000,0,570,0,1731.52,0,33
12000,1,74300,1,3339.36,0,61
12000,1,34000,1,3339.36,1,60
12000,1,53700,1,2226.24,0,46
12000,1,9700,1,2349.92,1,39
12000,-1,9999999,-1,3092.0,1,14
12000,1,4000,1,1484.16,1,18
12000,1,19200,1,2226.24,1,74
12000,1,360,1,2349.92,1,35
12000,1,8000,1,1855.2,1,31
12000,-1,9999999,-1,1113.12,0,14
12000,-1,9999999,-1,1607.84,0,12
12000,-1,9999999,-1,1484.16,1,10
12000,-1,9999999,-1,1484.16,0,7
12000,-1,9999999,-1,1607.84,0,4
12000,-1,9999999,-1,1484.16,0,2
12000,0,115800,0,2473.6,0,59
12000,0,0,0,2102.56,1,50
12000,0,19000,0,989.44,1,85
12000,1,0,1,1236.8,0,27
12000,-1,9999999,-1,1855.2,0,3
12000,-1,9999999,-1,1236.8,1,2
12000,0,0,0,1731.52,1,32
12000,1,24500,1,2720.96,0,36
12000,1,23100,1,2473.6,1,37
12000,-1,9999999,-1,1113.12,0,13
12000,1,10000,1,1484.16,1,43
12000,-1,9999999,-1,1855.2,0,12
12000,1,16000,1,2720.96,1,66
12000,1,20000,1,2473.6,0,20
12000,0,2000,1,2473.6,1,18
12000,0,42900,0,2226.24,0,84
12000,0,0,0,2349.92,1,78
12000,0,19600,0,371.04,0,80
12000,0,4800,0,494.72,0,76
12000,1,35000,1,1731.52,1,41
12000,1,32000,1,1855.2,0,43
12000,1,2000,1,1484.16,1,16
12000,0,23600,0,618.4,0,78
12000,0,5000,0,618.4,1,75
12000,0,10000,0,618.4,1,56
12000,0,4100,0,1731.52,0,32
12000,0,21900,0,1731.52,0,81
12000,0,5000,0,2844.64,1,79
12000,0,14000,0,1855.2,0,70
12000,0,30500,0,2968.32,1,65
12000,0,10450,0,1236.8,0,74
12000,1,32000,1,2968.32,0,40
12000,1,11900,1,2473.6,1,48
12000,1,19500,1,3339.36,0,23
12000,-1,9999999,-1,2473.6,0,14
12000,1,25000,1,1731.52,0,34
12000,1,23000,1,1607.84,1,27
12000,0,0,0,1731.52,0,16
12000,-1,9999999,-1,2473.6,0,14
12000,0,4300,1,2102.56,1,32
12000,-1,9999999,-1,2102.56,1,11
12000,-1,9999999,-1,1855.2,0,8
12000,0,23800,0,618.4,0,61
12000,0,0,0,865.76,1,51
12000,0,6200,0,2102.56,1,63
12000,1,19500,1,618.4,1,53
12000,0,5200,0,2226.24,1,48
12000,0,0,0,2102.56,1,41
12000,0,20000,0,1607.84,0,65
12000,0,5200,0,1484.16,1,60
12000,1,9000,1,2473.6,0,24
12000,0,900,0,865.76,1,49
12000,1,22000,1,989.44,0,36
12000,1,430050,1,1731.52,0,48
12000,1,23700,1,2473.6,1,47
12000,1,36000,1,2102.56,0,54
12000,1,4800,1,2349.92,1,21
12000,1,18000,1,2473.6,0,44
12000,1,50000,1,2473.6,1,42
12000,0,0,0,1855.2,1,16
12000,-1,9999999,-1,2102.56,0,0
12000,1,20800,1,2226.24,0,19
12000,1,45000,1,1484.16,0,49
12000,0,0,0,865.76,1,46
12000,1,7500,1,1607.84,0,20
12000,0,0,1,2102.56,0,32
12000,0,25000,1,3092.0,1,39
12000,0,6500,0,2102.56,1,18
12000,0,37000,0,2102.56,0,64
12000,0,0,0,2720.96,1,51
12000,0,7700,0,1855.2,1,28
12000,1,45000,1,1113.12,0,42
12000,1,20000,1,2226.24,1,45
12000,-1,9999999,-1,865.76,1,10
12000,1,51000,1,2968.32,0,31
12000,0,5000,0,2720.96,1,24
12000,0,20000,0,1731.52,0,50
12000,0,6100,0,3092.0,1,74
12000,1,28800,1,1855.2,1,31
12000,0,0,0,618.4,1,57
12000,0,0,0,2349.92,1,18
12000,0,1100,0,2720.96,1,19
12000,1,0,1,3092.0,0,20
12000,1,5000,1,3339.36,0,20
12000,1,47200,1,2349.92,0,42
12000,1,48600,1,3339.36,1,39
12000,1,31200,1,2473.6,1,32
12000,1,68000,1,2720.96,0,41
12000,1,46000,1,3339.36,1,38
12000,-1,9999999,-1,2844.64,0,9
12000,-1,9999999,-1,2720.96,0,4
12000,1,14600,1,1236.8,1,35
12000,1,89760,1,1731.52,0,54
12000,1,37000,1,3586.72,0,28
12000,1,70000,1,2720.96,0,37
12000,1,28000,1,1607.84,1,46
12000,1,42000,1,2720.96,0,42
12000,1,53000,1,2473.6,1,38
12000,0,0,1,2102.56,0,16
12000,-1,9999999,-1,2968.32,1,12
12000,1,65400,1,2968.32,0,43
12000,1,42000,1,2473.6,1,34
12000,0,400,0,3957.76,0,23
12000,0,0,1,6678.72,0,20
12000,1,6600,1,2473.6,1,21
12000,1,89000,1,2473.6,0,36
12000,1,7500,1,2349.92,1,33
12000,-1,9999999,-1,2473.6,1,12
12000,-1,9999999,-1,1855.2,0,8
12000,1,65400,1,2473.6,0,35
12000,1,45000,1,4328.8,0,49
12000,1,18000,1,3957.76,1,49
12000,0,0,0,2102.56,0,18
12000,1,19500,1,3957.76,0,55
12000,0,189100,0,3710.4,0,65
12000,0,0,0,3339.36,1,61
12000,0,600,0,7915.52,1,19
12000,1,14000,1,2102.56,0,20
12000,0,0,0,1855.2,0,22
12000,1,3680,1,2102.56,0,20
12000,0,22200,0,2968.32,1,23
12000,1,89000,1,2473.6,1,48
12000,-1,400,-1,1855.2,1,15
12000,0,0,0,2473.6,0,88
12000,1,37500,1,2720.96,0,64
12000,1,38100,1,2720.96,1,55
12000,1,5000,1,2473.6,0,23
12000,1,28000,1,2720.96,0,19
12000,1,2100,1,4576.16,0,21
12000,0,12000,0,4823.52,0,26
12000,1,6700,1,4947.2,0,24
12000,1,36000,1,2102.56,0,40
12000,1,8100,1,2720.96,1,29
12000,-1,9999999,-1,2844.64,0,5
12000,-1,9999999,-1,2720.96,1,0
12000,1,51000,1,2102.56,1,47
12000,1,0,1,2720.96,1,16
12000,-1,9999999,-1,2473.6,0,9
12000,0,36200,0,2226.24,1,69
12000,0,266400,0,2473.6,1,88
12000,1,45000,1,2473.6,0,35
12000,1,20000,1,2720.96,1,36
12000,-1,9999999,-1,2720.96,1,9
12000,-1,9999999,-1,2473.6,1,3
12000,0,12400,0,2102.56,0,71
12000,1,3020,1,1607.84,1,62
12000,-1,9999999,-1,1484.16,1,7
12000,-1,9999999,-1,2720.96,1,4
12000,1,46000,1,1607.84,1,34
12000,1,19100,1,2473.6,0,36
12000,1,20000,1,2102.56,1,36
12000,-1,9999999,-1,2102.56,1,14
12000,-1,9999999,-1,2473.6,0,9
12000,1,127200,1,2473.6,0,49
12000,0,20000,0,2102.56,1,52
12000,0,0,0,989.44,1,86
12000,1,60600,1,2473.6,0,44
12000,1,15000,1,2349.92,1,41
12000,0,0,0,2102.56,1,16
12000,1,23000,1,989.44,1,29
12000,-1,9999999,-1,865.76,0,2
12000,-1,9999999,-1,865.76,0,4
12000,-1,9999999,-1,618.4,1,8
12000,0,43000,0,2473.6,0,83
12000,0,13000,0,2720.96,1,48
12000,1,52000,1,2349.92,0,30
12000,0,0,0,2102.56,1,28
12000,0,6800,0,3092.0,0,38
12000,1,84000,1,1855.2,0,54
12000,1,20000,1,1484.16,1,47
12000,0,0,0,2102.56,0,17
12000,1,20000,1,1484.16,0,46
12000,1,25300,1,1607.84,1,45
12000,0,3000,0,1113.12,1,64
12000,0,10880,0,2102.56,0,66
12000,0,11400,0,2349.92,1,61
12000,0,10000,0,3092.0,1,77
12000,0,20000,0,2102.56,0,61
12000,1,28100,1,989.44,1,28
12000,1,-10000,1,494.72,0,30
12000,1,33000,1,2102.56,1,42
12000,1,58000,1,2844.64,0,38
12000,0,0,0,2720.96,1,41
12000,0,10000,0,2226.24,0,83
12000,0,14000,0,2102.56,0,66
12000,1,12000,1,2102.56,1,60
12000,0,44400,0,2102.56,0,67
12000,0,7000,0,1855.2,1,69
12000,1,75400,1,865.76,0,60
12000,1,41000,1,1731.52,0,56
12000,0,0,0,1236.8,1,52
12000,0,63700,0,989.44,0,70
12000,1,29100,1,618.4,0,54
12000,1,13800,1,371.04,1,53
12000,0,680,1,618.4,1,19
12000,0,8600,0,1855.2,0,66
12000,0,10800,0,1484.16,1,65
12000,1,16000,1,2102.56,1,41
12000,-1,9999999,-1,1607.84,0,13
12000,1,265000,1,2473.6,1,54
12000,-1,9999999,-1,1855.2,1,12
12000,0,0,1,618.4,0,49
12000,0,0,1,865.76,0,45
12000,0,14500,0,371.04,1,75
12000,0,5000,0,618.4,1,71
12000,1,27600,1,371.04,0,39
12000,1,30000,1,2968.32,0,36
12000,0,2500,0,3092.0,1,28
12000,-1,9999999,-1,2102.56,0,0
12000,1,38000,1,618.4,1,68
12000,1,6600,1,865.76,1,32
12000,-1,9999999,-1,989.44,0,10
